P18089,P18825,P25100,P35368,P35348,P13945,O95136,Q9H228,Q99500,Q15391,P51582,Q15077,P41231,P30550,P28336,P32247,P32302,P51685,P51684,P51679,P25106,P32246,P49682,P51677,P49286,P48039,P49019,Q9BXC0,Q8TDS4,O95838,P48546,P47871,O00222,Q15303,Q14833
0.200033462,-1.297041142,-0.791270186,0.20591837,0.534623978,1.242634134,0.113682467,0.488785036,1.154518898,0.069902985,-0.249380268,0.124529918,0.444302894,0,0.250019203,-1.625115743,0.00197599,0.010727748,-0.759581156,-0.069697786,-0.001880284,-0.053169158,-0.126209557,-0.001766836,-0.27726163,0.636464649,0,0.007478653,-0.698112941,0,0,0.005082346,-0.088072215,0.833931036,1.115614285
0.398733923,1.949103024,1.45473432,0.312633203,1.043661273,0.881307043,-0.209821615,-0.818734508,1.479411639,0.094332654,-0.479816448,0.767443317,-0.098707417,0.039773977,-0.437576697,1.266394644,-0.403932245,0.021436832,-0.726328875,0.075244111,-0.007564643,0.007624569,0.002989123,0.005621174,0.399980148,0.456427465,0.147671176,-0.013876501,0.351791695,0.234468462,-0.000436069,0.002883579,-0.145131968,-1.168234253,-0.081697697
0.073280941,0.091835911,-1.166527241,-0.032684482,-1.800854085,-0.218457763,-0.487910081,-0.152773219,-0.064008216,0.005625972,0.119077325,0.013319094,0.204215973,0.036697866,-0.167303744,-0.012179014,0.066866965,-0.036624292,0.470299237,0.025026241,-0.000641597,0.007053535,0.029547777,0.003490327,-1.451555129,-0.702836321,0.082003222,0.005773193,-1.831631554,-0.019932657,-0.105215282,0.027082921,-0.064167048,-0.175150912,-0.559392862
-0.140582341,3.198476173,1.55244734,0.505316962,-0.628654712,-0.485221121,0.003683754,-0.090003354,-1.274878427,0.02443995,-0.124259214,-0.559364895,0.035217518,0,-0.040071894,1.354690128,-0.034292122,0.02282204,-0.835046241,0.043965455,-0.015829237,-0.043383154,-0.007292425,-0.002145781,-0.244166537,3.635550129,0.079747706,0,0.232748637,0.234468618,0,0.001775125,-0.088074738,1.320642151,1.063277432
0.42553057,-1.085475853,1.319688676,0.449915847,1.803942991,0.066796265,-0.540077488,-0.040362499,1.04535847,0.042461868,-0.03785253,-0.068048499,0.014187163,0.951014194,-0.971067033,-2.195954058,0.015242948,-0.038993252,0.676328652,0.106554223,-0.000405327,-0.090246248,-0.01380445,-0.000596288,-1.515918847,1.157321606,0.079775121,0,0.236717633,-0.019911075,0,-0.001240473,-0.088075767,1.320657479,1.592128703
-0.316809101,2.299999681,-0.583445172,-0.312188626,-0.722052807,-0.038383091,-0.109871096,-0.154496373,0.171920192,0.02222204,0.087022993,-0.06817289,-0.258744719,0.010429225,-0.026124486,3.64309345,0.015236807,-0.010497922,0.211136935,0.019207458,-0.001325454,0.039663957,-0.002879286,0.000610734,1.420027571,3.239960778,0.094694106,0.0322069,-0.762447483,-0.019914387,0.001780002,0.00426275,0.113899787,-1.16823246,-0.01348383
0.085191789,1.724794525,-0.140201671,-0.380474644,-0.750818381,-0.447857256,0.875981765,0.266754684,0.104364937,-0.002604979,-0.00848932,0.365344879,0.100953489,-0.061908788,-0.028738526,0.33139439,0.028931248,-0.056014142,1.51644889,-0.009616133,-0.000524551,-0.016684482,0.002655545,0.000927199,0.529236517,1.699719023,0.115908415,-0.001119045,-0.49605928,-0.019922047,-0.025710454,0.000858281,0.097154637,0.036555038,0.280567709
-0.057338271,-0.529235082,0.270675557,0.223146496,-0.019212342,-0.104460226,0.521158058,0.222150249,-0.70247469,0.06449139,0.423726307,-0.486118897,-0.193646543,0.086783519,0.114951149,-0.083012172,0.052490103,-0.006182296,-1.036665719,-0.008714071,0.002143861,-0.016031581,0.000231954,-0.000147098,-0.039558514,0.403881628,-0.373281782,0.01670163,0.463236284,-0.019913308,-0.00274284,-0.004509444,-0.322122341,0.441157402,-0.002953744
-0.836416477,-1.961596247,-0.329307046,-0.232839847,-0.015044309,-0.022157416,0.642505394,0.011405275,-0.447254609,0.049177414,-0.689316543,-0.438390888,-0.768481001,0.006442193,-0.256983745,-1.000477196,0.026036925,0.014450104,-0.317950166,-0.024695104,-0.008880253,-0.005391644,0.007535534,-0.001246965,0.253124292,-2.17657561,-0.224440199,0.078920114,-0.496262599,-0.007182436,-0.003970796,-0.000118252,0.086905622,0.349682142,-0.48169356
0.252542349,-0.111839144,-1.304112242,-0.851710993,-1.149728896,-0.248619027,0.145435845,0.055855499,0.117330571,0.052236723,-0.308304489,-0.32208089,-0.278483031,0.647239373,2.000499586,-0.366864084,0.031898023,0.019741145,2.382416923,0.020143676,-0.047305686,0.026048248,-0.000820006,0.000162812,-0.40655377,-0.246067795,0.173999019,0.007857197,0.073380789,0,0.006206911,-0.001879672,0.369131493,0.61904155,-0.353577623
-0.778996357,-2.393985568,0.339406192,0.420657085,1.502688684,-1.006566282,0.113676317,0.488749169,-0.423370916,0,0,0,0.046379055,0,0.249897535,0.2283417,0.007825147,0.010727468,-0.688123154,-0.069695973,-0.001880237,-0.033117869,-0.126206283,-0.001766805,-0.27726163,0.636464649,0,0,0.777576698,0,0,0.005082346,0.059686335,0.008424553,0.524748767
0.666383839,3.324130005,0.335275696,-0.172201983,-4.75613939,-0.843148542,0.113683336,1.267900449,0.376360681,0.504665856,0.348409011,2.446085261,0.663818092,0,0,0.228270188,0.001976001,0.010725397,-0.284504741,-0.069682688,-0.001879921,0.066184182,-0.126183452,0.002476455,0.35949818,0.830882954,0,0.007354816,-0.03203304,0,0,0.009170974,-0.273417042,-1.816805291,0.631209417
-0.201130268,-2.161176815,-0.36409062,0.869538275,-0.58673272,-0.725346892,-0.477522244,0.71299474,-0.654436253,0.092175911,-0.479826929,0.767459588,-0.313300621,0.039730973,-0.081436104,-0.208995056,-0.403914422,0.014188688,0.469018147,0.064394478,0.010213937,0.004142755,0.002988614,-0.005822304,-0.505023533,-0.58408972,0.147698686,-0.013879472,0.914177999,0.234468613,0.003017112,-0.004856992,-0.143438488,0.469737856,-1.137441505
-0.440879491,-0.664127212,-1.800636413,-0.671125336,-2.129331365,-0.305550967,0.098316539,-1.006435347,-0.126753923,-0.081773332,-0.736707389,-2.412658649,0.225369081,0,-0.413714241,-0.402478058,-0.361764932,0.007247088,0.157092557,0.038166518,0.005475246,-0.001554555,-0.023208534,-8.28E-06,0.041016684,-0.926684897,0.009254815,0.051438915,-0.319561606,0,-0.000438647,0.002600304,-0.123605029,1.094988705,3.826257208
-0.74890378,-1.297982223,0.590496832,0.396220466,1.782944374,-0.052446294,-0.332762591,-0.337957616,0.228319914,0.018564375,0.179703053,0.515097373,0.15167933,0.036731163,-0.167454134,-3.638911147,0.059044336,-0.0165259,-0.519559113,-0.065198464,-0.004223647,0.020978881,-0.035861203,-0.001775529,-0.061694163,-0.094893922,0.176248835,0.003665241,0.889363361,-0.019932657,-0.105215282,0.027082921,0.086916809,0.987285964,-0.980511595
-0.191626415,-4.043310645,-1.65502916,-1.008753881,-0.047399418,1.106281364,-0.126315551,0.54438904,0.556040136,-0.018171092,-0.086400981,-0.491096213,-0.013702817,0,-0.290089103,-1.425578953,0.023062859,0.022816103,0.238301143,0.035149222,0.014445228,0.04770647,-0.002884602,0.001949986,0.495081206,-4.571983522,0,0,-0.335104462,0,0,-0.005368317,-0.273409846,-1.330080263,0.737362414
0.259430583,2.524416317,1.262511464,-0.744462259,-0.067788089,0.078170664,-0.223179425,-0.040362659,0.44174854,0,0,0,-0.034202131,0,0,0,0.015244001,0,1.336310316,0.102032994,-0.025665152,-0.078475653,0.012675657,0.000384849,0.178763988,-2.428118632,0,0,0,0,0,-0.002200073,0.389093123,0.117940053,0
0.517651278,-1.361587494,0.943227113,2.273438839,2.847962676,0.148840751,-0.187342151,0.701709455,-0.228397009,0.0222246,-0.037865159,-0.068175088,0.388802465,-0.543779393,-1.545424211,-4.155646174,0,0.018114863,0.530479939,-0.081723021,0.00239855,-0.031330273,0.005097442,-0.000829571,-1.66091398,-0.608750212,0.00925422,0,-0.20677136,0,0.001779618,-0.006587445,0.113907632,1.094940777,1.718558292
-0.185075852,-1.435272357,-0.309339086,-1.511955797,-1.088330214,0.102922691,-0.261786055,-0.783570125,-3.926068847,0.106948341,-0.066740678,0.652477124,0.182935076,-0.061799797,-0.028679232,-0.090598785,-0.022442044,0.001196889,0.264319672,0.010024384,-0.185493456,-0.056036876,-0.061972749,-0.002587095,0.395567309,0.201930139,-0.060686032,0.014230428,2.304266891,-0.019935613,-0.105231372,-0.282069417,-0.046867597,-1.032679654,0.347685479
-0.390855691,-2.087607014,-1.330780523,-0.174487335,0.335739352,0.027905251,-0.654708371,2.305321,2.936891015,0.106945865,-0.066740961,0.652467003,0.155249038,-0.061799797,-0.028679232,-0.090598785,0.00119738,0.001196936,-0.609924815,0.012182659,-0.049409298,0.106532432,-0.061982733,-0.005098553,0.234895691,-0.344954745,-0.065002474,0.014230297,-2.04737829,-0.019935613,-0.105231372,-0.282069417,-0.169612441,-0.260277908,-2.673507829
0.253991219,0.626656711,1.142910518,2.559526106,0.314489845,0.341364298,0.034839827,2.30528283,0.120783266,0.106947956,-0.032031448,0.652476498,-0.279082346,-0.061898021,-0.028732652,-0.225780085,0.001197557,0.00122493,-1.007507792,-0.008499419,-0.185532371,0.091856079,0.11588233,0.005512166,0.234895691,-0.344954745,0.147372797,0.014228909,-0.822872481,-0.019935613,-0.105231372,-0.282069417,-0.169614912,3.139520061,1.216761189
0.150850634,-0.288699497,1.895851355,2.142122583,0.811413779,0.480934522,-0.086487611,0.260207086,0.253506861,0.014749437,-0.316296815,-0.04215249,-0.230893823,-0.014293081,-0.114336297,0.609708906,-0.032149912,9.47E-05,0.378957658,0.002497386,-0.000448466,-0.004973108,0.005124022,-0.003813002,-0.327425664,0.161015419,0.004097773,0,0.480158453,0,-0.003903193,-0.004779403,0,0,-0.175482498
0.115437134,0.567963574,-0.438832073,-0.000303532,-0.170017694,-0.022021678,-0.314150231,-0.781512874,-0.395749683,0.054752606,-0.763738882,0.152872158,-0.024532768,0.159227219,-0.349078354,-0.912166926,0.017292946,0.011620715,-0.243839357,0.01789288,-0.001488908,0.02389639,-0.004789981,1.44E-05,0.415560062,0.733070823,0.52656605,0.006789314,0.133331585,-0.019922235,0.016942594,0.003156146,-0.14390507,-0.507744068,-0.593734557
-0.234325278,-1.205128388,-0.882657856,-0.204931579,-1.058568046,-1.282148035,-0.062264264,0.06059729,0.104611187,0.031870599,-0.548638134,0.120054223,0.019005742,0.1361715,0.33243928,-0.917614901,-0.983552488,-0.00067797,-0.73991541,-0.000229047,-0.000946722,0.008750167,0.001425021,0.000112947,-0.267249325,-3.373064761,0,0.000970732,-0.811388447,-0.666414645,-0.105236837,0.018281509,-0.242496219,0.804896488,-0.339430888
-0.258456596,-0.330484253,-2.320302172,-2.473388088,-3.225271039,0.229680618,0.473367245,-0.456140377,-0.057915247,0.052216787,0.397091501,0.86723948,0.293481357,0.239434696,-0.358967716,-0.026128847,-0.160145737,-0.014920236,0.548482139,0.014002065,-0.006358877,-0.009190597,0.12831437,0.000717516,-0.212008229,-0.480224817,0,0,-0.06845301,-0.007179776,0.005279408,0.000607199,0.317829615,-0.062352789,-0.232807924
-0.197223169,-1.518816728,0.543767459,0.236338179,0.577710936,0.014743911,-0.213315277,-1.137891524,0.622713478,0,-0.062339935,0.340771749,0.339480523,0,0,-0.09037118,0.02882271,0.020239783,0.602435635,-0.010546278,0.007041579,0.008427352,0.000210448,0.001465548,-0.030422832,-2.13859076,0,0,0,0,0,0.003720769,0,0,-0.197400834
-0.376038405,1.486986715,-2.416517078,-3.468560496,-2.717488946,-0.772401219,-0.007145674,0.97548874,-0.226748131,-0.103092638,-0.202883687,0.315661423,-0.02670209,0.440368161,0.177744684,-0.633028111,0,-0.012168703,-0.43345703,-0.04028726,0.002084494,-0.001274479,-0.009514623,-0.000901917,0.229093356,-0.140964185,0.009255113,-0.003745701,0.317841276,0,-0.002429026,-0.005870831,-0.031394946,0.116053083,-1.252354685
-0.150687952,0.069781805,1.122143662,0.550671017,0.461799217,0.128280535,-0.450315807,0.10144675,0.595333228,0,-0.038620171,0,0.044211002,-0.15239851,-0.053566122,-0.071466052,0.194405287,-0.018732929,0.315265521,-0.000788125,-0.000463729,0.004950014,-0.00194055,0.000632925,-0.390231477,-0.477102453,0,-0.001367366,-0.740443189,0.036183073,0.005700433,-6.16E-06,0,0.0112878,0.039219926
-0.084726889,-0.061939247,0,-0.683939727,-0.257710386,-0.079836677,-0.304602608,0,0,0,-0.042506929,0.066373941,-0.029379227,0.026150196,0.008800122,0,0,-0.000472357,-0.175831072,0,0.002722603,-0.00924022,-0.003660477,0.00162643,-0.887156971,-0.41010078,0,0,0,0,0,-0.00284418,-0.010365858,0,0
0.320677389,0.74562657,-1.072986574,0.222370248,-0.286830695,-0.089285843,0.058515113,-1.090821228,-0.579619614,-0.012464528,0,0,0,0,0,0.084712879,0,0,0.856404488,0.020401248,0.00441121,0,0,-0.001573484,0.81577817,0.06510047,0,0,-0.148771646,0,0,-0.005883939,0.04577211,0,0
0,-4.832143687,-1.598559172,-0.593533173,-0.693097367,-0.055288869,0.54202638,0,-0.081429389,0,0,0,0,0,0,0.578756897,0,-0.068674762,-0.192694021,0,0,0.019808513,-0.001364838,0.000834353,-0.330954471,-1.96766581,0,0,0,0,0,0.010140572,-0.037410672,0,-0.208378212
0.268005651,1.190103682,-0.02596953,0.183871714,0.474921385,-0.05966662,-0.026136586,0.894983508,0.271961547,-0.034615815,-0.268760345,0.646034943,0.411236293,0,0.518094936,-0.261716751,0,0.00908733,-0.124797818,-0.011308564,-0.010296488,-0.015730342,0.003474919,3.30E-05,-0.143767757,1.141019484,0,-0.016666429,-0.471002083,0,-0.002205426,-0.000211263,-0.004935166,0,0.195193477
-0.216446944,-0.266546688,0.56407677,0.2430273,0.084969654,-0.098636205,-0.155163574,-0.04734197,-0.525138863,0,0,0,-0.000941561,0,0,0.175112703,0.15027556,0,-0.725590313,-0.004242808,0,0.003518746,0,-0.000396085,-0.470519047,1.412611708,0,0,-0.854295797,0,0,-0.000538326,0,0,-0.135065627
0,-0.006276541,-0.207993922,-0.823189652,-0.195662229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000625419,0,-0.002271808,0,0,0,0,0,0,0,-0.002279424,0,0,0
0.21935729,2.248722449,-0.386232612,2.004729387,2.572028468,0,0,0,0,0,0,0,0,0,0,-1.504483118,0,0,-0.469889971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.139713916,0,-1.114042644,-1.174562493,-1.144007851,-0.001505955,-0.360838415,0.825005188,0.712740205,-0.052154674,0,0.468254521,-0.469908889,0,0,0,0.057746318,0.005415416,0.234328061,-0.028586569,0,0.020829134,0.00676998,0.001641168,0.577478057,-0.484607585,0,0,0,0,-0.005970805,0.002692374,0.054399512,0.174239083,-0.051180818
-0.057627878,-0.815407943,0.669441684,0.133779158,0.972835295,0.125412546,0,0.406757703,-1.270620268,0,0,0,0,0,0,0,0,0,0,-0.005433687,0,-0.004817911,-0.002754456,0.00098248,0,0,0,0,0,0,0,0.002414272,0,0,-0.015338384
0,0,0,0.10084437,0,0.04108008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025200198,-0.105141142,1.240562474,3.159246007,1.977069883,0.13246405,0.190254579,0.047174686,-0.386891772,0,-0.062199021,-0.127209359,-0.02535628,0.403799487,-0.64300277,1.611489437,0,0,-0.18504274,0.034532891,0.004409997,-0.026569032,-0.002454616,-0.002306735,-0.079130317,-1.843502195,0,0,-0.338596051,0,0,0.003002477,0,0.438271966,0.353297053
-0.022531048,0.315986997,1.056190216,0.560049269,0.479984932,0.120398465,-0.189474798,0,0.700963978,0,0.134677314,0,-0.022209778,0.208107201,0.282931554,0.254203905,0,0.00154173,0.306262674,-0.005680603,0.000166192,-0.001664356,-0.000707445,0.003547525,0.236444505,0.456204654,0,-0.001287705,0,0,-0.003477959,0.001423507,0,0,-0.08098681
0.08080196,1.23527233,0.647582675,0.164867141,-0.229241649,0.006733427,0,0,-0.709629192,0,0,0,0,0,0,0,0,0,-0.211840941,0,0,-0.00644303,-0.003259414,0.001323633,-0.264721164,-0.483702108,0,-0.000360841,0,0,0,0.000267664,0,0,-0.45944974
0.003054807,-0.949482985,0.208783147,-0.372455929,-0.634802335,-0.181026676,-0.281225646,-0.947914369,0.081456687,0,0,0,0,0,0,0,0,0,0,-0.003998525,0.000831808,-0.00143351,-0.0015775,0.001753656,0,0,0,9.64E-06,-2.212930502,0,0.000914669,0.000136868,0,0,-0.006840749
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.758361946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.152314757,-1.640383256,-2.76287779,-0.981069156,-0.582224718,-2.224688913,0.592554406,0.041905047,-0.13173335,0.031879182,0.847843822,-0.331874451,0.158995119,0.011865081,-0.363302183,0.041860677,0.115192808,0.001374693,-0.748803228,0.004235858,-0.001501573,-0.020628075,1.13E-06,0.001241601,-1.216115995,4.120642385,-0.07574958,-0.012317169,-0.492964275,0,-0.006434832,-1.27E-05,0.204706335,0.804918663,-0.676972941
-0.19989425,-0.253176517,-1.159658082,-1.329249133,-1.531435992,0.086956828,0.552663167,1.008649028,0.103768786,0,0,0.127223097,0.602890407,0.039750308,-0.023775883,-0.163191771,-0.126276323,-0.042012168,-1.29649897,-0.009816939,0.019979771,-0.003188094,-0.036058014,4.10E-05,0.23992159,0.751246406,0.270624228,0.007858582,-0.131529737,0,0.001754005,0.001547388,0,0,0.520094848
0.095113548,0.168940181,0.590178585,0.443536658,0.018398455,0.017841651,0.047253488,-0.11354514,0.567213338,0.042592001,-0.100154865,0.27243317,0.160119109,0,0,0,0.020895669,-0.016287928,0.444999065,0.01307467,0.005092104,0.017960981,-0.013107134,0.001557227,-0.021900631,1.879006185,0,0,0,0,0,0.013629855,0,-0.099183057,-0.179323504
0.249575842,2.737225081,2.307446889,1.343274265,2.672003534,0.390746121,-0.021944902,-0.329304566,0.241510822,-0.094873584,-0.073490255,0.550314972,-0.270582494,0,-0.4111878,1.067443214,0.01522936,0.011173058,-0.08293448,0.014335702,-0.002090744,0.004229544,-0.016809421,-0.001307084,-1.101034353,-0.636767116,0.009259187,-0.003640952,1.62406093,0,0.014751321,-0.003554321,0,-0.058297853,-0.386540284
-0.005397504,0.390737343,1.022190085,0.793248674,0.531959949,0.074340584,-0.116148945,-0.039377728,0.254599205,0,-0.038620171,0,0.044211002,0,-0.872613612,-0.443463709,0.213799749,-0.013281248,-0.119444571,0.000111162,0.000386374,0.002216242,-0.003561446,0.000478451,-0.550901896,-1.303353427,-0.370221255,0.004327283,-0.766209267,-0.022964186,0.004343192,0.000205468,0,0,0.025907996
0.080801307,-1.00889759,1.083142638,0.360584308,0.718321373,0,0.293707309,-0.011196357,0.020303134,0,0,0.275526936,0.012963536,0,0,0,-0.032004605,0,0.164141203,0,-2.40E-05,-0.003441545,-0.003147632,0.000107336,0.401938765,-0.595104844,0.090225391,0.000916033,0.229902699,0,-0.003153664,8.73E-05,0,0,0
0.331880296,-0.136510123,0.286923929,-0.362450209,1.227156076,0.382301932,-0.042520987,0.90419622,1.39912987,0,0,0,0,0,0,0.228270188,0,0,0.078004326,-0.01272685,-0.001879525,0.075200327,0.135942566,-0.001866312,0.445466522,-0.729322031,0,0.007451076,0.077614728,0,0,-0.002667052,0,0,-0.09430566
-0.918387892,0.919082636,3.980419476,0,0,-0.208906989,0.171458398,0,0,0,0,0,0.122209407,0,0,0,0,0,0.385066385,0,0,0.006785018,0,0.001558294,-0.134605307,-0.673260908,0,0,0.209072513,0,0,0,0,0,0
-0.164797578,0.876861549,0.76650196,0.232258167,1.154630429,0.017866328,-0.147231124,0.904161086,0.435561833,0.042620728,0.027586851,-0.412587502,0.251862147,0,-0.332679421,-0.130894385,0,0,-0.751681401,-0.056755438,-0.003609792,-0.091127427,0.012991218,-0.00152325,-0.335511173,2.566618854,0,0.051397286,-0.11299662,0,0.003513725,0.003097631,0,0,-1.164484832
0.404693473,-0.81840989,0.186961253,0.364118578,0.784279391,0.431668643,-0.221929775,0.243491138,0.210802672,-0.053247341,0,0.188540963,-0.000989203,0,0,0.175112703,0,0,0.121860911,0.000531152,0,0.030591877,0.010792685,0.001199004,0,1.558997908,0,-0.006459558,-0.620951585,0,-0.003744033,-0.001028976,0,0,0
0,0,0.477509221,0.812031034,-0.195657546,0,-0.199645356,0.950783423,-0.716755089,0,0,0,0,0,0,0,0,0,-0.053134603,0,0,0.003998786,0,0,0.042519314,0.546667939,0,-0.00428803,0,0,0,0.001305466,0,0,0.234040029
0,0,-0.871649128,0.369806119,0.336079738,0,0,0,0,0,0,0.468230737,-0.226295207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.335216244,-0.313044645,-0.962524788,-1.361629849,-2.234558408,-0.056193673,0.211653503,0,1.085051526,0,-0.062199021,-0.127209359,-0.02535628,0,0,0,0,0,-0.383874623,0.020679694,0,0.016685137,0.027881186,0.012987153,0,0,0,0,0,0,0.004308992,-0.026356605,0,0,-0.038889042
0.048528511,-0.473078139,-0.223296684,0.236649458,0.414787922,0.098763891,0,0,0.168103099,0,0.134702389,0,0.139605238,0,0,0,-0.039110358,0,0,-0.006089806,-0.013006183,0.002537518,-0.002692125,0.001130996,0,0,0,0,0,0,0,0.000758111,0,0,0.004983465
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00771047,0,0,0,0,0,0,0,0,0,0,0,0
0.666367461,-0.262911596,1.365263868,-0.617812806,-0.187235941,-0.125640812,-0.112229043,0.105312062,-0.39022251,0,0.082521084,-0.098241451,0.355126201,0.021941422,0.187064025,-0.049378821,0,0,-0.558355263,-0.000372374,0,0.034002865,0,-0.001571528,0.175393763,3.786259555,0,0,-0.338596051,0,0,-0.004632782,0,-0.058250729,0.158759066
0.313165808,0.857657304,0.28237353,0.663596759,0.94744114,0.066710501,-0.080898873,0,-0.043586274,0,-0.023103417,0,-0.023486587,0.031083325,-0.410395847,0.232937804,0,0.001528362,0.012722433,-0.012191223,0.000391905,0.000478769,-0.004241095,-0.000143308,0.836308004,1.927768855,0,0.001638942,0,0,0.003562074,0.00042978,0,-0.210600933,0.031481128
-0.34416271,0.574500894,0.061495456,-0.096000813,-0.502573566,0.098698706,0,0,-0.947891164,0,0,0,0,0,0.029690626,0,0,0,0.018351609,-0.03878678,-2.15E-05,-0.005858993,0,0.001891862,1.024461293,1.400419619,0,0.004138274,0,0,-0.000516183,0.00103179,0,0,-0.127869954
-0.031218242,0.173246833,0.261765102,0.192551851,0.536194664,0.145289967,-0.053243549,0.241499774,0.639918652,0,0,0,0,0.026126609,-0.020975203,0,0.150263811,0,-0.559303291,0.000546032,0.000579536,0.004416453,-0.003328931,0.002583654,-0.176187898,-1.338465052,0,0.00148181,0,0,-0.000476304,0.000302123,0,0.011179373,0.003722583
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.219570767,0,0.057863669,0,0,0,0,0,0,0,0,0,0.060778488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64151145,0.781338205,-1.146384871,-1.325274727,-0.526699565,-0.183300804,-0.13479168,-0.670133113,-0.085471235,-0.042615234,-0.485992436,0.119812057,-0.333539001,0,0.599036142,1.081932576,0.062756744,0.004064212,-1.725305616,-0.013143431,0.000815985,-0.015623568,0.002574094,0.001051356,0.137880843,-0.250640064,0,-0.000512776,-0.033604,0,0.002662096,-0.000528201,0.184836163,0.705618069,-0.070573152
-0.140170136,-1.295846969,-2.097449828,-0.967624237,-2.496166308,-0.012106613,0.125524067,0.092373838,0.512988204,0.044753984,-0.037849439,-0.068201377,0.235615979,-0.358193776,-0.075387664,-0.829357577,-0.018810324,-0.020387699,-0.149501737,0.028431902,0.005872257,0.005349002,-0.041705725,0.000986284,-0.092040887,1.056588662,0,0,0.043585727,0,0.000864603,-9.19E-05,0.112994187,0,0.117520561
0.130435209,-1.646854623,1.508635139,0.238480582,0.360128509,0.032783581,-0.029173353,-0.731126241,0.947252019,-0.001037826,0,0.468209297,0.205309576,0,-0.0594038,0,0,0.015942571,0.195997187,-0.009689729,0.011341681,0.00135712,0,0.006920197,0.162011429,1.205865079,0,0,-0.569574349,0,0,-0.017845801,0,-0.09917477,-0.158606462
-0.715054575,-2.15991875,-1.546032712,-3.036658847,-3.228889666,-0.387440352,-0.315002891,-0.385404573,-0.28454246,0.003054569,-0.062324559,0.340714292,0.28862263,0.159232429,0.46745723,-1.15778538,0.002783429,0.022344059,-0.280374716,0.015700561,0.000703092,0.01217125,0.013692235,0.000252316,-0.50933722,-3.164261484,0.026942475,-0.015101394,-0.877453962,-0.0199131,0.007403088,0.003304764,0,-0.058158653,0.021287517
0.061588227,0.156563852,0.912349745,0.703751415,0.987021332,0.152057363,0.008945011,-0.158572421,0.116140048,0,0,0,0,0,-0.100670076,-0.035999229,0,0.001535352,0.043436244,-0.002906151,0.000320147,0.000992708,-0.001195945,0.000242027,-0.577774935,-0.173852536,0,-0.00227413,-0.68566384,-0.008570325,0.000926857,-0.00108309,0,0.175158402,0.063856975
0,0,0,0,0,0,-0.066625864,0,-1.251288607,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997705,-0.003134615,0.000986386,0,0,0,-0.00313471,0,0,0,0.002345126,0,0,0.112061354
0.31769136,1.33949474,1.439508322,0.450957335,0.974976087,0.698260993,-0.021008224,-0.270273964,0.117974615,0,0,0,0,0.039755378,-0.023782014,0.220364291,0.009141376,0.000421513,-0.156548322,-0.007099769,0.024818763,0.001077365,0.018345053,0.00061717,0.295325883,0.628207998,0,0.051429961,-0.295579328,0,0,-0.002449549,0.005214966,0,0.144549412
-0.375152527,0.741043859,-0.199492227,1.032317902,0.400417469,-0.015288596,0,0,1.071812127,0.042470373,-0.037856323,-0.068058575,0.021034058,0,0,0,-0.039141581,0,-0.079855651,0.020653002,0,0.006499916,0.010783256,0.000862524,-0.066092663,0.005338178,0,0,0,0,0.002626046,0.0021234,0,0,-0.239770452
0.143750111,0.982289066,-0.463876892,0.579835519,-1.139715387,-0.095919629,0.130064719,0.446376803,0.786912401,0,0.2816827,0,0.46896038,0,0.000250052,-0.004460375,0.015241399,0,0.384812714,-0.039010915,-0.007176313,-0.009620836,-0.000956332,-0.000816433,0.186074796,0.844277311,0,-0.01083361,0.252391556,0,-0.00011639,-0.000158324,0,0,-0.48331154
-0.031064425,-0.586668024,0.145067197,0.01371632,-0.122108094,-0.106940261,0.304031019,0.117843718,1.229648006,0,0,0,0,0,0,0.084712879,-0.156193798,-0.0006789,0.126377796,0.002687258,0.002849099,0.00310627,0,0.000497008,-0.507202719,-0.106157266,-0.052879847,0,-0.00113186,0,0.003217248,0.000477834,0,0,0.071725705
-0.375021032,-0.543733034,-0.347276098,-0.401530572,-0.221376973,0,0.360373807,-0.011196961,0.562849087,0,0,0,0,0,0,0,0,0,-0.053145542,0,0,-0.013926029,0,0,0.624147725,-0.658093755,0,0,0,0,0,0,0,0,0.208503018
0,0,0,0,0,0,-0.124290958,0,1.35880359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227685561
